SCHEMA_VERSION=5
SessionNum,ReelIndex,StartTime,EndTime,DwellTime,TimePeriod,AvgScrollSpeed,MaxScrollSpeed,RollingMean,RollingStd,CumulativeReels,ScrollStreak,Liked,Commented,Shared,Saved,LikeLatency,CommentLatency,ShareLatency,SaveLatency,InteractionDwellRatio,ScrollDirection,BackScrollCount,ScrollPauseCount,ScrollPauseDurationMs,SwipeCompletionRatio,HasCaption,CaptionExpanded,HasAudio,IsAd,AdSkipLatencyMs,AppExitAttempts,ReturnLatencyS,NotificationsDismissed,NotificationsActedOn,ProfileVisits,ProfileVisitDurationS,HashtagTaps,AmbientLuxStart,AmbientLuxEnd,LuxDelta,IsScreenInDarkRoom,AccelVariance,MicroMovementRms,PostureShiftCount,IsStationary,DeviceOrientation,BatteryStart,BatteryDeltaPerSession,IsCharging,Headphones,AudioOutputType,PreviousApp,PreviousAppDurationS,PreviousAppCategory,DirectLaunch,TimeSinceLastSessionMin,DayOfWeek,IsHoliday,ScreenOnCount1hr,ScreenOnDuration1hr,NightMode,DND,SessionTriggeredByNotif,DwellTimeZscore,DwellTimePctile,DwellAcceleration,SessionDwellTrend,EarlyVsLateRatio,InteractionRate,InteractionBurstiness,LikeStreakLength,InteractionDropoff,SavedWithoutLike,CommentAbandoned,ScrollIntervalCV,ScrollBurstDuration,InterBurstRestDuration,ScrollRhythmEntropy,UniqueAudioCount,RepeatContentFlag,ContentRepeatRate,CircadianPhase,SleepProxyScore,EstimatedSleepDurationH,ConsistencyScore,IsWeekend,PostSessionRating,IntendedAction,ActualVsIntendedMatch,RegretScore,MoodBefore,MoodAfter,MoodDelta,SleepStart,SleepEnd,PreviousContext,DelayedRegretScore,ComparativeRating,MorningRestScore
11,37,2026-03-02 19:39:23,19:39:28,4.63,Evening,3.36,3.36,4.58,6.03,37,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,63.2,63.8,0.6,0,0.0009,0.0,1,1,1,27,0,0,0,SPEAKER,unknown,0.00,unknown,0,2.0413,2,0,0,0,1,0,0,-0.01,72.97,3.71,-0.1932,1.75,0.11,43.80,0,3.00,0,0,2.4306,1541,0,3.8846,2,0,0.0,0.8167,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
11,38,2026-03-02 19:39:28,19:39:31,3.35,Evening,6.18,8.06,5.09,5.80,38,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.75,1,0,1,1,3351,0,0,0,0,0,0.00,0,63.8,65.0,1.2,0,0.0002,0.0,1,1,1,27,0,0,0,SPEAKER,unknown,0.00,unknown,0,2.0413,2,0,0,0,1,0,0,-0.16,68.42,-1.28,-0.1838,1.75,0.11,44.32,0,3.00,0,0,2.4631,235,0,3.8629,2,0,0.0,0.8167,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
11,39,2026-03-02 19:39:31,19:39:33,1.35,Evening,4.18,4.18,5.30,5.64,39,4,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,1,1353,0,0,0,0,0,0.00,0,65.0,62.6,-2.5,0,0.0043,0.0,1,1,1,27,0,0,0,SPEAKER,unknown,0.00,unknown,0,2.0413,2,0,0,0,1,0,0,-0.40,43.59,-2.00,-0.1828,1.80,0.10,44.64,0,3.00,0,0,2.4743,474,0,3.8653,2,0,0.0,0.8167,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
11,40,2026-03-02 19:39:33,19:39:51,18.14,Evening,5.65,5.65,5.68,6.37,40,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,62.6,45.2,-17.3,0,0.0093,0.0,1,1,1,27,0,0,0,SPEAKER,unknown,0.00,unknown,0,2.0413,2,0,0,0,1,0,0,1.59,95.00,16.79,-0.1198,1.47,0.10,44.81,0,1.00,0,0,2.2815,177,0,3.9373,2,0,0.0,0.8167,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
11,41,2026-03-02 19:39:51,19:39:53,1.75,Evening,3.36,3.36,5.84,6.26,41,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,45.2,56.4,11.1,0,0.1085,0.0,1,1,1,27,0,0,0,SPEAKER,unknown,0.00,unknown,0,2.0413,2,0,0,0,1,0,0,-0.38,51.22,-16.39,-0.1223,1.51,0.10,44.85,0,1.00,0,0,2.2876,298,0,3.9579,2,0,0.0,0.8167,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
11,42,2026-03-02 19:39:53,19:40:19,26.20,Evening,2.27,2.27,10.16,10.16,42,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,1,26204,0,0,0,0,0,0.00,0,56.4,56.4,0.0,0,0.0001,0.0,1,1,1,27,0,0,0,SPEAKER,unknown,0.00,unknown,0,2.0413,2,0,0,0,1,0,0,2.38,95.24,24.46,-0.0428,1.20,0.10,44.78,0,1.00,0,0,2.1376,298,0,4.0260,2,0,0.0,0.8167,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
11,43,2026-03-02 19:40:19,19:40:20,0.89,Evening,4.42,4.42,9.67,10.53,43,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,1,892,0,0,0,0,0,0.00,0,56.4,56.4,0.0,0,0.0073,0.0,1,1,1,27,0,0,0,SPEAKER,unknown,0.00,unknown,0,2.0413,2,0,0,0,1,0,0,-0.50,27.91,-25.31,-0.0540,1.24,0.09,44.63,0,1.00,0,0,2.1579,226,26210,4.0277,2,0,0.0,0.8167,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
11,44,2026-03-02 19:40:20,19:40:28,7.73,Evening,6.89,10.75,10.94,9.80,44,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.70,1,0,1,0,-1,0,0,0,0,0,0.00,0,56.4,51.4,-4.9,0,0.0019,0.0,1,1,1,27,0,0,0,SPEAKER,unknown,0.00,unknown,0,2.0413,2,0,0,0,1,0,0,0.28,77.27,6.84,-0.0429,1.21,0.09,44.41,0,1.00,0,0,2.1864,258,0,3.9985,2,0,0.0,0.8167,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
11,45,2026-03-02 19:40:28,19:40:31,3.64,Evening,0.00,0.00,8.04,9.38,45,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,51.4,55.1,3.7,0,0.0087,0.0,1,1,1,27,0,0,0,SPEAKER,unknown,0.00,unknown,0,2.0413,2,0,0,0,1,0,0,-0.19,68.89,-4.09,-0.0449,1.22,0.09,44.13,0,1.00,0,0,2.1637,258,0,4.0189,2,0,0.0,0.8167,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
11,46,2026-03-02 19:40:31,19:40:38,6.61,Evening,2.72,2.72,9.02,8.92,46,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,55.1,53.3,-1.9,0,0.3324,0.0,9,0,1,27,1,0,0,SPEAKER,unknown,0.00,unknown,0,2.0413,2,0,0,0,1,0,0,0.16,76.09,2.96,-0.0383,1.20,0.09,43.81,0,1.00,0,0,2.1870,368,0,3.9979,2,0,0.0,0.8167,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,1,2026-03-02 19:49:07,19:49:08,0.77,Evening,0.00,0.00,0.77,0.00,1,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,53.3,86.1,32.8,0,0.0004,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,0.00,0.00,0.00,0.0000,1.00,0.00,0.00,0,0.00,0,0,0.0000,0,0,-0.0000,1,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,2,2026-03-02 19:49:08,19:49:22,14.35,Evening,5.25,8.85,7.56,6.79,2,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.94,1,0,1,0,-1,1,0,0,0,0,0.00,0,86.1,81.8,-4.3,0,0.0017,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,1.00,50.00,13.58,13.5790,1.00,0.00,0.00,0,0.00,0,0,0.5417,3244,0,1.0000,1,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,3,2026-03-02 19:49:22,19:49:24,1.72,Evening,5.90,9.52,5.61,6.19,3,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.86,1,0,1,0,-1,0,0,0,0,0,0.00,0,81.8,82.4,0.6,0,0.0002,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,-0.63,33.33,-12.64,0.4720,1.00,0.00,0.00,0,0.00,0,0,0.7467,698,0,0.9183,1,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,4,2026-03-02 19:49:24,19:49:24,0.50,Evening,0.00,0.00,4.33,5.80,4,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,82.4,82.4,0.0,0,0.0000,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,-0.66,0.00,-1.22,-1.3469,1.00,0.00,0.00,0,0.00,0,0,0.6070,698,0,1.5000,1,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,5,2026-03-02 19:49:24,19:49:31,6.37,Evening,4.47,5.10,4.74,5.25,5,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.60,1,0,1,0,-1,0,0,0,0,0,0.00,0,82.4,84.9,2.5,0,0.0002,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,0.31,60.00,5.88,-0.2659,1.00,0.00,0.00,0,0.00,0,0,0.7031,287,0,1.9219,1,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,6,2026-03-02 19:49:31,19:49:31,0.22,Evening,138.89,250.00,4.63,5.34,6,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,1,1,36,0.67,0,0,1,0,-1,0,0,0,0,0,0.00,0,84.9,84.2,-0.6,0,0.0001,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,-0.74,0.00,-6.15,-0.7976,1.00,0.00,0.00,0,0.00,0,0,0.8625,40,1184,1.7925,2,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,7,2026-03-02 19:49:31,19:49:33,2.14,Evening,2.35,2.35,2.19,2.21,7,2,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.50,0,0,1,0,-1,0,0,0,0,0,0.00,0,84.2,83.6,-0.6,0,0.0008,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,-0.33,57.14,1.92,-0.6968,1.00,0.00,0.00,0,0.00,0,0,0.7977,40,1184,1.8424,2,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,8,2026-03-02 19:49:33,19:49:34,0.36,Evening,2.70,2.70,1.92,2.33,8,3,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,1.00,0,0,1,0,-1,0,0,0,0,0,0.00,0,83.6,84.2,0.6,0,0.0019,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,-0.64,12.50,-1.78,-0.7449,1.00,0.00,0.00,0,0.00,0,0,0.7594,370,426,2.1556,2,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,9,2026-03-02 19:49:34,19:49:34,0.20,Evening,4.55,4.55,1.86,2.37,9,4,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,0,0,1,0,-1,0,0,0,0,0,0.00,0,84.2,84.2,0.0,0,0.0000,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,-0.62,0.00,-0.16,-0.7285,1.00,0.00,0.00,0,0.00,0,0,0.7717,590,426,2.1972,2,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,10,2026-03-02 19:49:34,19:49:34,0.28,Evening,3.51,3.51,0.64,0.75,10,5,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,1.00,0,0,1,0,-1,0,0,0,0,0,0.00,0,84.2,84.2,0.0,0,0.0001,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,-0.56,20.00,0.08,-0.6762,1.00,0.00,0.00,0,0.00,0,0,0.7579,875,426,2.1710,2,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,11,2026-03-02 19:49:34,19:49:35,0.75,Evening,4.12,4.85,0.74,0.72,11,6,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,1.00,0,0,1,0,-1,0,0,0,0,0,0.00,0,84.2,84.2,0.0,0,0.0002,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,-0.43,45.45,0.48,-0.5952,1.00,0.00,0.00,0,0.00,0,0,0.7649,1648,426,2.1181,2,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,12,2026-03-02 19:49:35,19:49:35,0.50,Evening,4.88,6.90,0.42,0.20,12,7,0,0,0,0,-1,-1,-1,-1,0.0000,-1,2,0,0,1.00,0,0,1,0,-1,0,0,0,0,0,0.00,0,84.2,84.9,0.6,0,0.0001,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,-0.46,41.67,-0.25,-0.5353,1.00,0.00,0.00,0,0.00,0,0,0.7912,2143,426,2.0850,2,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,13,2026-03-02 19:49:36,19:49:37,0.31,Evening,337.44,1000.00,0.41,0.20,13,8,0,0,0,0,-1,-1,-1,-1,0.0000,-1,11,3,96,0.92,1,0,1,0,-1,0,0,0,0,0,0.00,0,84.9,81.8,-3.1,0,0.0001,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,-0.49,23.08,-0.19,-0.4877,1.00,0.00,0.00,0,0.00,0,0,0.8396,133,0,2.0382,2,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,14,2026-03-02 19:49:37,19:49:43,6.73,Evening,4.10,4.10,1.71,2.51,14,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,81.8,58.8,-22.9,0,0.0583,0.0,10,1,1,25,-1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,1.08,85.71,6.42,-0.2604,1.00,0.00,0.00,0,0.00,0,0,2.0937,377,0,2.2638,2,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
12,15,2026-03-02 19:49:43,19:49:44,0.93,Evening,0.00,0.00,1.85,2.45,15,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,58.8,50.0,-58.8,1,0.0034,0.0,45,1,1,25,1,0,0,SPEAKER,unknown,0.00,unknown,0,8.4786,2,0,0,0,1,0,0,-0.39,60.00,-5.80,-0.2511,1.00,0.00,0.00,0,0.00,0,0,1.8351,377,0,2.3329,2,0,0.0,0.8257,0.00,0.0,0.00,0,0,,0,0,0,0,0,1,8,Relaxing,0,5,0
13,1,2026-03-02 23:05:00,23:05:00,0.16,Night,333.33,333.33,0.16,0.00,1,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,0,0,0,0,-1,0,0,0,0,0,0.00,0,132.6,143.7,11.1,1,0.0595,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,0.00,0.00,0.00,0.0000,1.00,0.00,0.00,0,0.00,0,0,0.0000,6,0,-0.0000,1,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,2,2026-03-02 23:05:00,23:05:02,1.79,Night,1000.00,1000.00,0.98,0.82,2,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,143.7,148.0,4.3,1,0.0439,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,0.82,50.00,1.63,1.6330,1.00,0.00,0.00,0,0.00,0,0,0.5000,1,0,-0.0000,2,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,3,2026-03-02 23:05:02,23:05:03,1.31,Night,2.72,2.72,1.09,0.68,3,3,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,148.0,146.2,-1.9,1,0.0090,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,0.22,33.33,-0.49,0.5735,1.00,0.00,0.00,0,0.00,0,0,1.3914,368,0,0.9183,2,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,4,2026-03-02 23:05:03,23:05:05,2.28,Night,2.05,2.05,1.38,0.78,4,4,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.33,1,0,1,0,-1,0,0,0,0,0,0.00,0,146.2,144.9,-1.2,1,0.0051,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,0.89,75.00,0.97,0.5856,1.00,0.00,0.00,0,0.00,0,0,1.3630,0,0,1.5000,2,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,5,2026-03-02 23:05:05,23:05:13,7.74,Night,1000.00,1000.00,2.66,2.64,5,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.25,1,0,1,0,-1,0,0,0,0,0,0.00,0,144.9,142.5,-2.5,1,0.0171,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,1.93,80.00,5.46,1.5633,1.00,0.00,0.00,0,0.00,0,0,1.6028,1,0,1.3710,2,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,6,2026-03-02 23:05:13,23:05:15,2.42,Night,12.82,12.82,3.11,2.35,6,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,142.5,141.8,-0.6,1,0.0019,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,-0.08,66.67,-5.31,0.8600,1.00,0.00,0.00,0,0.00,0,0,1.7312,78,0,1.2516,2,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,7,2026-03-02 23:05:15,23:05:18,2.65,Night,800.34,1000.00,3.28,2.28,7,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,2,2,58,0.76,1,0,1,0,-1,0,0,0,0,0,0.00,0,141.8,149.9,8.0,1,0.0031,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,0.01,71.43,0.23,0.5409,1.00,0.00,0.00,0,0.00,0,0,1.8779,71,0,1.1488,2,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,8,2026-03-02 23:05:18,23:05:28,9.55,Night,0.00,0.00,4.93,3.09,8,0,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,149.9,135.6,-14.2,1,0.0780,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,1.96,87.50,6.90,0.9379,1.00,0.00,0.00,0,0.00,0,0,2.0986,71,0,1.5488,3,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,9,2026-03-02 23:05:28,23:05:31,3.48,Night,3.37,3.76,5.17,2.92,9,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.60,1,0,1,0,-1,0,0,0,0,0,0.00,0,135.6,141.8,6.2,1,0.1571,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,-0.00,66.67,-6.07,0.6562,1.00,0.00,0.00,0,0.00,0,0,2.1869,305,0,1.6577,3,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,10,2026-03-02 23:05:31,23:06:41,69.91,Night,323.36,1000.00,17.60,26.28,10,0,0,0,1,0,-1,-1,48141,-1,0.0000,-1,1,2,21,0.67,1,0,1,1,69910,0,0,0,0,3,0.00,0,141.8,145.6,3.7,1,0.1076,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,2.97,90.00,66.43,4.1004,1.00,0.10,0.00,0,1.00,0,0,2.3278,26,23430,1.5710,3,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,11,2026-03-02 23:06:41,23:06:46,4.99,Night,0.00,0.00,18.12,26.01,11,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,1,0,0,0,0,0.00,0,145.6,146.2,0.6,1,0.0763,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,-0.24,63.64,-64.92,2.8417,1.00,0.09,0.00,0,1.00,0,0,2.3448,26,23430,1.8676,3,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,12,2026-03-02 23:06:46,23:06:52,5.93,Night,0.00,0.00,18.77,25.65,12,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,146.2,155.5,9.3,1,0.0592,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,-0.19,66.67,0.94,2.0423,1.00,0.08,0.00,0,1.00,0,0,1.8729,26,23430,2.1258,3,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,13,2026-03-02 23:06:52,23:07:12,20.20,Night,2.53,2.53,20.90,25.23,13,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,155.5,139.4,-16.1,1,0.0484,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,0.56,84.62,14.27,1.9623,1.00,0.08,0.00,0,1.00,0,0,1.8990,396,6466,2.3535,3,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,14,2026-03-02 23:07:12,23:07:13,1.20,Night,0.00,0.00,20.45,25.56,14,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,139.4,143.7,4.3,1,0.1071,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,-0.48,7.14,-19.00,1.3132,1.00,0.07,0.00,0,1.00,0,0,1.9172,396,6466,2.5567,3,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,15,2026-03-02 23:07:13,23:07:14,0.42,Night,2.34,2.34,6.55,7.15,15,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,143.7,142.5,-1.2,1,0.0044,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,-0.50,6.67,-0.78,0.8390,1.00,0.07,0.00,0,1.00,0,0,1.9761,396,6466,2.6062,3,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,16,2026-03-02 23:07:14,23:07:18,3.83,Night,55.56,55.56,6.32,7.21,16,3,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.25,1,0,1,0,-1,0,0,0,0,0,0.00,0,142.5,107.8,-34.7,1,0.0242,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,-0.29,56.25,3.40,0.5782,1.00,0.06,0.00,0,1.00,0,0,2.0560,18,5451,2.5218,3,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
13,17,2026-03-02 23:07:18,23:07:35,17.16,Night,0.00,0.00,8.56,8.39,17,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,107.8,125.7,18.0,1,0.0271,0.0,46,1,1,27,3,0,0,SPEAKER,unknown,0.00,unknown,0,195.2468,2,0,0,0,1,0,0,0.50,82.35,13.33,0.6493,1.00,0.06,0.00,0,1.00,0,0,2.0641,18,5451,2.6962,3,0,0.0,0.9611,0.00,0.0,0.00,0,5,Habit / Automatic,1,2,4,4,0,1,8,Relaxing,0,3,0
